,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Statecode,Non-carrier,carrier-related
1500,2021,12,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",957,277,139.88,0,13.66,0,123.46,3,0,12556,6404,0,498,0,5654,TX,498,24617
1501,2021,12,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",189,35,16.22,0,4.11,0,14.67,0,0,1378,497,0,105,0,776,GA,105,2651
1502,2021,12,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",152,48,20.51,0,3.11,0,24.39,2,1,1855,716,0,100,0,1039,CA,100,3613
1503,2021,12,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",307,91,46.66,0,5.95,0,38.39,1,0,4772,2256,0,266,0,2250,KY,266,9279
1504,2021,12,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",501,193,96.46,1,20.6,1.37,73.57,6,2,9623,4341,24,912,26,4320,WA,936,18318
1505,2021,12,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",589,204,77.43,0,20.73,0,105.85,9,0,11318,4395,0,926,0,5997,CA,926,21719
1506,2021,12,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1936,619,207.8,4.54,82.67,2.06,321.94,41,4,31712,10676,253,2912,56,17815,CA,3165,60304
1507,2021,12,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",325,80,38.22,0,3.21,0,38.57,0,0,3442,1548,0,61,0,1833,PR,61,6823
1508,2021,12,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",832,357,163.27,0,57.3,0,136.42,7,3,18256,7282,0,2572,0,8402,UT,2572,33950
1509,2021,12,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1947,678,254.99,3.36,49.89,4.72,365.04,32,0,35231,12767,157,1825,159,20323,CA,1982,68512
1510,2021,12,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1417,545,186.87,3.15,114.47,0.27,240.24,44,4,24856,8121,443,4982,6,11304,CA,5425,44335
1511,2021,12,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",531,113,46.62,1.88,26.01,0,38.49,2,2,6287,2175,169,1467,0,2476,FL,1636,10942
1512,2021,12,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2241,462,186.56,2,32.77,0.29,240.38,7,2,22500,8234,282,1039,5,12940,MO,1321,43688
1513,2021,12,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",94,15,11.03,0,0.43,0,3.53,0,0,785,519,0,17,0,249,NY,17,1553
1514,2021,12,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1918,509,211.78,1.01,52.71,0.78,242.72,13,1,26030,10059,116,1875,18,13962,FL,1991,50083
1515,2021,12,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",257,97,43.21,1,2.26,1,49.53,0,1,4488,1878,78,73,19,2440,OK,151,8826
1516,2021,12,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",282,81,32.65,1,6.54,1,39.8,1,0,3909,1220,111,285,25,2268,AZ,396,7423
1517,2021,12,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",133,26,11.09,0,3.49,0,11.42,1,1,1072,388,0,91,0,593,FL,91,2055
1518,2021,12,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",46,12,7.53,0,0.72,0,3.75,6,0,1076,845,0,40,0,191,NM,40,2118
1519,2021,12,YV,Mesa Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",29,9,2.53,0.62,1.14,0,4.71,3,1,1102,53,458,47,0,544,GA,505,1703
1520,2021,12,YV,Mesa Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",103,27,13.57,0.42,1.51,0,11.51,7,1,2280,873,10,67,0,1330,TX,77,4491
1521,2021,12,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",167,31,26,0,3,0,2,2,0,3508,3292,0,82,0,134,GA,82,6936
1522,2021,12,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",24,1,1,0,0,0,0,2,0,20,20,0,0,0,0,TX,0,42
1523,2021,12,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",55,12,10,0,0,1,1,2,0,732,526,0,0,30,176,CT,0,1466
1524,2021,12,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",98,23,9.04,1.86,4.7,0,7.4,4,0,2358,770,145,116,0,1327,CA,261,4459
1525,2021,12,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",2,2,2,0,0,0,0,0,0,159,159,0,0,0,0,AL,0,318
1526,2021,12,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",58,16,9.13,0,2.39,0,4.48,1,0,2113,1314,0,52,0,747,IL,52,4175
1527,2021,12,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",104,16,12,0,4,0,0,1,0,1675,1585,0,90,0,0,TN,90,3261
1528,2021,12,YV,Mesa Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",41,7,1.88,0,0.82,0,4.31,6,2,286,91,0,46,0,149,ID,46,534
1530,2021,12,YV,Mesa Airlines Inc.,BTV,"Burlington, VT: Burlington International",10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,VT,0,2
1531,2021,12,YV,Mesa Airlines Inc.,BUR,"Burbank, CA: Bob Hope",40,10,2.15,0.98,3.65,0,3.22,2,0,1116,221,153,235,0,507,CA,388,1846
1532,2021,12,YV,Mesa Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",11,1,1,0,0,0,0,1,0,40,40,0,0,0,0,MD,0,81
1533,2021,12,YV,Mesa Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",15,3,3,0,0,0,0,0,0,350,350,0,0,0,0,MT,0,700
1534,2021,12,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",90,22,16,1,2,1,2,2,0,1774,1362,148,46,29,189,SC,194,3356
1535,2021,12,YV,Mesa Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",129,36,18.06,0.08,2.99,0,14.87,8,1,2297,1145,11,74,0,1067,IA,85,4518
1536,2021,12,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",52,5,5,0,0,0,0,1,0,126,126,0,0,0,0,OH,0,253
1537,2021,12,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",165,30,24,0,4,0,2,5,0,1791,1633,0,96,0,62,NC,96,3491
1538,2021,12,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",63,9,8,0,1,0,0,3,0,308,292,0,16,0,0,OH,16,603
1539,2021,12,YV,Mesa Airlines Inc.,COU,"Columbia, MO: Columbia Regional",12,3,1.43,0,1.14,0,0.43,2,0,156,77,0,64,0,15,MO,64,250
1540,2021,12,YV,Mesa Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",16,3,0.28,0,0.44,0,2.28,1,0,223,25,0,7,0,191,GA,7,440
1541,2021,12,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",127,17,13,0,0,0,4,2,0,1264,950,0,0,0,314,OH,0,2530
1542,2021,12,YV,Mesa Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",16,2,1.5,0,0.5,0,0,1,0,64,50,0,14,0,0,FL,14,115
1543,2021,12,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",105,19,14,1,3,0,1,2,0,991,802,33,86,0,70,DC,119,1865
1544,2021,12,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2025,434,126.55,11.89,60.73,1.63,233.2,164,7,42211,16859,2092,2246,77,20937,TX,4338,80255
1545,2021,12,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",29,5,2.38,0,1.87,0,0.75,2,0,272,136,0,60,0,76,CO,60,486
1546,2021,12,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",101,15,13,0,1,0,1,2,0,1448,1399,0,31,0,18,IA,31,2867
1547,2021,12,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",66,12,9,1,2,0,0,0,0,735,544,143,48,0,0,MI,191,1279
1548,2021,12,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",52,16,7.65,0,0.65,0.23,7.47,1,0,855,355,0,24,11,465,FL,24,1687
1549,2021,12,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",212,57,35.02,1.62,3.03,0,17.33,13,0,9143,5072,29,108,0,3934,TX,137,18162
1550,2021,12,YV,Mesa Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",29,7,4.8,0,0.42,0,1.78,0,0,384,272,0,18,0,94,OR,18,750
1551,2021,12,YV,Mesa Airlines Inc.,EYW,"Key West, FL: Key West International",47,15,8,1,6,0,0,0,0,706,444,71,191,0,0,FL,262,1150
1552,2021,12,YV,Mesa Airlines Inc.,FAR,"Fargo, ND: Hector International",92,21,12.53,1,2.29,0,5.18,10,0,1175,723,26,57,0,369,ND,83,2277
1553,2021,12,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",41,11,5.41,0,0.92,0,4.67,2,0,794,391,0,23,0,380,CA,23,1567
1554,2021,12,YV,Mesa Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30,10,5.83,0,0.24,0,3.93,1,0,514,233,0,7,0,274,NC,7,1022
1555,2021,12,YV,Mesa Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AZ,0,0
1556,2021,12,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",123,33,15.23,0,6.8,0,10.97,8,0,2217,1153,0,185,0,879,SD,185,4257
1557,2021,12,YV,Mesa Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",24,8,4.76,0,0.11,0,3.14,0,0,609,357,0,17,0,235,FL,17,1201
1558,2021,12,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",9,3,1.48,0,1,0,0.52,1,0,92,44,0,20,0,28,MS,20,165
1559,2021,12,YV,Mesa Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",30,5,4,0,0,0,1,4,0,1123,1094,0,0,0,29,MI,0,2250
1560,2021,12,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",51,10,7.98,0,0.02,0,2,3,0,639,288,0,2,0,349,SC,2,1279
1561,2021,12,YV,Mesa Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",16,1,1,0,0,0,0,4,1,45,45,0,0,0,0,CO,0,95
1562,2021,12,YV,Mesa Airlines Inc.,HHH,"Hilton Head, SC: Hilton Head Airport",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,0,0
1563,2021,12,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",157,39,13.51,4.17,4.72,0,16.59,16,0,4421,773,303,438,0,2907,TX,741,8117
1564,2021,12,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",17,3,3,0,0,0,0,4,0,135,135,0,0,0,0,TX,0,274
1565,2021,12,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",33,5,3.53,0,0,0,1.47,4,1,581,501,0,0,0,80,AL,0,1167
1566,2021,12,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",963,124,54,0,12,0,58,36,0,8908,4029,0,257,0,4622,DC,257,17595
1567,2021,12,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2025,291,138.12,6.74,36.65,5.14,104.34,88,7,31711,16767,880,1910,1102,11052,TX,2790,60727
1568,2021,12,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",15,2,0.03,0,0.07,0,1.9,5,0,144,3,0,3,0,138,KS,3,290
1569,2021,12,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",111,16,14,0,0,0,2,1,0,1645,1548,0,0,0,97,IN,0,3291
1570,2021,12,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",139,13,9,2,1,0,1,3,0,879,429,240,16,0,194,FL,256,1505
1571,2021,12,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",114,19,8.72,0,0.81,0.06,9.41,8,1,1502,743,0,61,3,695,TX,61,2952
1572,2021,12,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",185,47,34,1,6,0,6,7,0,3130,2333,66,311,0,420,NY,377,5890
1573,2021,12,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",76,22,8.42,0,6.18,0,7.4,4,0,1444,559,0,186,0,699,CA,186,2706
1574,2021,12,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",173,40,20.84,0.17,1.21,0.4,17.38,10,0,2821,1299,9,51,40,1422,TX,60,5592
1575,2021,12,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",208,35,27.53,0,1,0,6.47,10,0,3581,3170,0,18,0,393,MO,18,7154
1576,2021,12,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",26,7,5.73,0,0.58,0,0.69,1,0,257,209,0,17,0,31,TN,17,498
1577,2021,12,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",107,33,19.83,0.74,0.94,0.16,11.33,8,0,1940,1334,17,61,14,514,TX,78,3810
1578,2021,12,YV,Mesa Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",16,2,1.65,0,0,0,0.35,1,0,402,346,0,0,0,56,OR,0,805
1579,2021,12,YV,Mesa Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",29,8,3.12,0,1.16,0,3.72,2,0,1051,147,0,33,0,871,AL,33,2071
1580,2021,12,YV,Mesa Airlines Inc.,MIA,"Miami, FL: Miami International",13,2,2,0,0,0,0,2,0,79,79,0,0,0,0,FL,0,160
1581,2021,12,YV,Mesa Airlines Inc.,MLI,"Moline, IL: Quad City International",59,15,7.28,1,0.37,0,6.35,1,0,1272,501,15,24,0,732,IL,39,2506
1582,2021,12,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",57,19,9.74,0.85,2.86,0,5.55,5,0,1065,504,28,114,0,419,AL,142,1993
1583,2021,12,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",101,40,14.05,0,10.78,0,15.17,8,1,2334,887,0,429,0,1018,CA,429,4248
1584,2021,12,YV,Mesa Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",19,7,2.88,0,2.6,0,1.52,0,0,276,113,0,44,0,119,WI,44,508
1585,2021,12,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",86,18,16,0,2,0,0,5,0,849,799,0,50,0,0,MN,50,1653
1586,2021,12,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",78,23,18,2,2,0,1,8,0,3494,3035,126,253,0,80,LA,379,6617
1587,2021,12,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",32,11,7.2,0,2.6,0,1.2,1,0,760,420,0,56,0,284,CO,56,1465
1588,2021,12,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",147,26,19.63,2,2,0,2.37,9,0,1958,1540,274,47,0,97,OK,321,3604
1589,2021,12,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NE,0,1
1590,2021,12,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",38,4,1.96,1,1.04,0,0,5,0,271,95,139,37,0,0,CA,176,371
1591,2021,12,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",423,58,27,3,10,0,18,2,1,5257,3249,194,435,0,1379,IL,629,9888
1592,2021,12,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",42,11,10,0,1,0,0,0,0,549,527,0,22,0,0,VA,22,1076
1593,2021,12,YV,Mesa Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",63,21,12,1,6,0,2,3,0,2663,1816,170,582,0,95,FL,752,4577
1594,2021,12,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",6,4,4,0,0,0,0,0,0,170,170,0,0,0,0,PA,0,340
1595,2021,12,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1185,269,63.05,8.15,26.73,0.79,170.28,103,3,27832,10602,693,958,13,15566,AZ,1651,54119
1596,2021,12,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",61,14,8.51,0.07,0.3,0,5.12,4,1,1034,429,10,8,0,587,IL,18,2055
1597,2021,12,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",61,8,4,1,0,0,3,5,0,832,698,22,0,0,112,PA,22,1647
1598,2021,12,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",34,12,4.27,0.05,1.89,0,5.8,9,0,933,401,2,106,0,424,FL,108,1767
1599,2021,12,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",31,8,3.13,0,0.22,0,4.65,4,0,472,198,0,5,0,269,CA,5,943
1600,2021,12,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",65,14,6.21,0,2.18,0,5.61,5,1,1482,704,0,71,0,707,SD,71,2899
1601,2021,12,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",117,22,19,0,1,0,2,4,0,981,898,0,15,0,68,NC,15,1951
1602,2021,12,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",17,1,1,0,0,0,0,0,0,17,17,0,0,0,0,VA,0,34
1603,2021,12,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",26,6,2.63,0,3.37,0,0,2,0,165,84,0,81,0,0,NV,81,251
1604,2021,12,YV,Mesa Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",8,1,0,0,0,0,1,0,0,24,0,0,0,0,24,NY,0,48
1605,2021,12,YV,Mesa Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FL,0,0
1606,2021,12,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",107,17,11,0,3,0,3,4,0,784,517,0,70,0,197,TX,70,1502
1607,2021,12,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",84,15,12,1,2,0,0,4,0,1882,1759,60,63,0,0,GA,123,3645
1608,2021,12,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",86,19,9.61,0,1.19,0,8.2,8,0,2545,843,0,42,0,1660,CA,42,5056
1609,2021,12,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",179,33,22.78,0.03,1.81,0,8.37,23,0,2796,1371,8,83,0,1334,KY,91,5524
1610,2021,12,YV,Mesa Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",12,3,1.7,0,0.1,0,1.19,3,0,123,64,0,4,0,55,LA,4,245
1611,2021,12,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",14,2,2,0,0,0,0,1,0,164,164,0,0,0,0,UT,0,329
1612,2021,12,YV,Mesa Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,0,0
1613,2021,12,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",50,6,2,0,3,0,1,0,0,535,97,0,366,0,72,FL,366,704
1614,2021,12,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,MO,0,2
1615,2021,12,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",16,6,1.25,0,0.23,0,4.52,1,0,639,61,0,10,0,568,CA,10,1269
1616,2021,12,YV,Mesa Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",25,5,1.85,0,1.89,0,1.26,5,0,145,53,0,54,0,38,FL,54,241
1617,2021,12,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",95,27,16.26,0,2.13,0,8.61,7,0,3013,934,0,55,0,2024,OK,55,5978
1618,2021,12,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",217,50,28.94,0,2.94,0,18.12,21,0,2899,1811,0,75,0,1013,AZ,75,5744
1619,2021,12,YV,Mesa Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",32,4,1.73,0,0.4,0,1.87,6,0,352,94,0,32,0,226,TN,32,678
1620,2021,12,YV,Mesa Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",38,8,3.66,1,0.86,0,2.48,4,0,601,308,140,45,0,108,AZ,185,1021
1621,2021,12,YX,Republic Airline,ALB,"Albany, NY: Albany International",61,7,3.05,0,0.17,0,3.78,0,1,314,65,0,4,0,245,NY,4,625
1622,2021,12,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",598,87,43.87,8.06,22.62,0,12.46,1,1,4072,2466,391,606,0,609,GA,997,7149
1623,2021,12,YX,Republic Airline,ATW,"Appleton, WI: Appleton International",31,4,0.41,0,3,0,0.59,0,0,121,24,0,63,0,34,WI,63,179
1624,2021,12,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",68,8,3.51,0.13,3.6,0,0.75,0,2,291,177,2,89,0,23,TX,91,493
1625,2021,12,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",59,3,0.19,0,1.14,0,1.67,0,0,130,4,0,20,0,106,CT,20,240
1626,2021,12,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",15,1,0.41,0,0.59,0,0,0,0,17,7,0,10,0,0,ME,10,24
1627,2021,12,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",640,89,32.23,9.26,28.25,0,19.26,0,0,5870,3129,719,911,0,1111,TN,1630,10110
1628,2021,12,YX,Republic Airline,BOS,"Boston, MA: Logan International",1629,141,68.67,4.1,46.72,0.12,21.39,0,1,7648,4350,371,1493,2,1432,MA,1864,13433
1629,2021,12,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",75,10,5.71,0.61,1.99,0,1.69,0,1,508,368,19,55,0,66,VT,74,943
1630,2021,12,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",68,25,11.6,0.53,7.87,0,5,0,1,1442,798,79,266,0,299,NY,345,2540
1631,2021,12,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",115,13,2.83,0,5.9,0,4.27,0,0,554,113,0,163,0,278,MD,163,945
1632,2021,12,YX,Republic Airline,CHO,"Charlottesville, VA: Charlottesville Albemarle",49,4,1.1,0,2.24,0,0.67,1,0,126,46,0,66,0,14,VA,66,187
1633,2021,12,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",398,61,21.65,1.19,28.15,1,9.01,0,0,2428,978,90,1014,15,331,SC,1104,3752
1634,2021,12,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",16,4,2.61,0,0.39,0,1,0,0,139,114,0,9,0,16,IA,9,269
1635,2021,12,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",381,63,11.78,4.91,36.46,0,9.84,0,1,3539,1487,345,1143,0,564,OH,1488,5591
1636,2021,12,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1038,101,29.08,9.84,27.44,2.6,32.03,3,0,5796,1799,929,1118,75,1875,NC,2047,9548
1637,2021,12,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1010,134,45.23,7.64,55.49,1.35,24.28,3,1,6867,2814,789,1734,80,1450,OH,2523,11215
1638,2021,12,YX,Republic Airline,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,0,0
1639,2021,12,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",272,50,13.26,3.91,18.93,0,13.9,0,0,1866,476,150,543,0,697,OH,693,3039
1640,2021,12,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",33,6,1.78,2,0.39,0,1.83,0,0,308,107,54,20,0,127,OH,74,542
1641,2021,12,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2289,368,77.32,34.41,171.79,1.19,83.3,2,3,18181,4706,3047,5130,47,5251,DC,8177,28190
1642,2021,12,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,0,0
1643,2021,12,YX,Republic Airline,DLH,"Duluth, MN: Duluth International",32,3,2.57,0,0.43,0,0,1,1,217,199,0,18,0,0,MN,18,418
1644,2021,12,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",11,3,1,0,1.86,0,0.14,1,0,65,26,0,36,0,3,IA,36,95
1645,2021,12,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",437,53,19.2,3.28,16.23,0,14.29,2,0,3139,1274,316,463,0,1086,MI,779,5501
1646,2021,12,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",12,2,0,0,1.79,0,0.21,0,0,52,0,0,46,0,6,TX,46,58
1647,2021,12,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2394,616,91.12,0.97,423.44,0.41,100.06,18,2,38456,11287,94,19317,12,7746,NJ,19411,57521
1648,2021,12,YX,Republic Airline,EYW,"Key West, FL: Key West International",258,76,9.59,2.86,57.72,0,5.83,0,1,3294,442,228,2313,0,311,FL,2541,4048
1649,2021,12,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International",18,4,3.37,0,0.53,0,0.1,0,0,241,207,0,29,0,5,WI,29,453
1650,2021,12,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",34,8,0,0,6.35,0,1.65,0,0,174,0,0,134,0,40,MI,134,214
1651,2021,12,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",157,23,3.89,1,8.29,0,9.82,1,0,1201,293,53,204,0,651,NC,257,2146
1652,2021,12,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",31,4,2.04,0,0.42,0,1.54,1,0,277,106,0,14,0,157,SC,14,541
