,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Statecode
16868,2021,2,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",162.0,10.0,6.94,1.0,0.0,0.0,2.06,0.0,0.0,904.0,297.0,473.0,0.0,0.0,134.0,GA
16869,2021,2,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4985.0,395.0,111.57,27.4,128.85,0.47,126.71,156.0,1.0,31195.0,12840.0,3096.0,4454.0,8.0,10797.0,GA
16870,2021,2,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",170.0,22.0,6.5,1.07,10.95,0.0,3.47,2.0,0.0,2292.0,332.0,726.0,340.0,0.0,894.0,WI
16871,2021,2,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",126.0,7.0,4.09,0.0,1.0,0.0,1.91,0.0,0.0,348.0,107.0,0.0,163.0,0.0,78.0,NC
16872,2021,2,9E,Endeavor Air Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",84.0,10.0,4.05,1.21,3.97,0.0,0.77,2.0,1.0,1245.0,141.0,803.0,99.0,0.0,202.0,MI
16873,2021,2,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International",128.0,20.0,4.44,1.09,12.77,0.0,1.69,5.0,0.0,781.0,298.0,56.0,358.0,0.0,69.0,CT
16874,2021,2,9E,Endeavor Air Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",28.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,278.0,32.0,0.0,22.0,0.0,224.0,NY
16875,2021,2,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",126.0,14.0,11.65,0.0,0.56,0.0,1.79,0.0,0.0,503.0,379.0,0.0,10.0,0.0,114.0,AL
16876,2021,2,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",72.0,2.0,0.03,0.0,0.31,0.0,1.65,1.0,1.0,110.0,2.0,0.0,16.0,0.0,92.0,IL
16877,2021,2,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",40.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,84.0,0.0,0.0,66.0,0.0,18.0,MA
16878,2021,2,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",70.0,5.0,3.09,0.0,0.94,0.0,0.97,0.0,1.0,278.0,211.0,0.0,35.0,0.0,32.0,GA
16879,2021,2,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",98.0,7.0,2.41,1.41,3.18,0.0,0.0,6.0,0.0,271.0,117.0,72.0,82.0,0.0,0.0,LA
16880,2021,2,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",50.0,2.0,0.0,0.36,1.64,0.0,0.0,0.0,3.0,129.0,0.0,36.0,93.0,0.0,0.0,VT
16881,2021,2,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",42.0,9.0,2.39,0.0,6.61,0.0,0.0,2.0,0.0,394.0,198.0,0.0,196.0,0.0,0.0,MD
16882,2021,2,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",83.0,7.0,2.94,0.0,2.36,0.0,1.71,0.0,0.0,204.0,91.0,0.0,48.0,0.0,65.0,SC
16883,2021,2,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",178.0,10.0,5.23,0.0,2.0,0.0,2.77,0.0,0.0,410.0,141.0,0.0,99.0,0.0,170.0,TN
16884,2021,2,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",70.0,7.0,3.0,2.69,1.23,0.0,0.08,2.0,1.0,893.0,87.0,700.0,52.0,0.0,54.0,VA
16885,2021,2,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",22.0,2.0,0.92,0.0,1.08,0.0,0.0,0.0,2.0,94.0,65.0,0.0,29.0,0.0,0.0,IA
16886,2021,2,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",22.0,2.0,0.87,0.0,0.0,0.0,1.13,3.0,0.0,289.0,183.0,0.0,0.0,0.0,106.0,OH
16887,2021,2,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",50.0,2.0,0.0,1.0,0.31,0.0,0.69,5.0,0.0,139.0,0.0,68.0,22.0,0.0,49.0,NC
16888,2021,2,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",84.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,OH
16889,2021,2,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: Yeager",98.0,11.0,3.33,5.51,0.9,0.0,1.25,1.0,2.0,2572.0,235.0,2062.0,91.0,0.0,184.0,WV
16890,2021,2,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",78.0,7.0,3.11,0.84,3.05,0.0,0.0,0.0,0.0,326.0,183.0,53.0,90.0,0.0,0.0,GA
16891,2021,2,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",322.0,37.0,11.32,0.91,19.46,0.0,5.31,9.0,0.0,2153.0,600.0,699.0,535.0,0.0,319.0,OH
16892,2021,2,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",70.0,8.0,1.0,2.86,3.07,0.0,1.08,0.0,0.0,2715.0,44.0,2297.0,243.0,0.0,131.0,WI
16893,2021,2,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",164.0,11.0,3.36,0.79,4.21,0.0,2.64,2.0,0.0,450.0,164.0,67.0,140.0,0.0,79.0,OH
16894,2021,2,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",14.0,3.0,1.0,0.73,0.27,0.0,1.0,1.0,0.0,197.0,32.0,19.0,7.0,0.0,139.0,DC
16895,2021,2,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",22.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,267.0,0.0,0.0,267.0,0.0,0.0,TX
16896,2021,2,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional",78.0,9.0,4.79,2.0,1.21,0.0,1.0,0.0,0.0,1356.0,233.0,980.0,105.0,0.0,38.0,AL
16897,2021,2,9E,Endeavor Air Inc.,DLH,"Duluth, MN: Duluth International",28.0,3.0,1.3,0.0,1.7,0.0,0.0,0.0,1.0,230.0,157.0,0.0,73.0,0.0,0.0,MN
16898,2021,2,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",201.0,14.0,3.0,0.8,8.94,0.0,1.26,0.0,0.0,765.0,171.0,196.0,336.0,0.0,62.0,IA
16899,2021,2,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1960.0,212.0,40.76,8.65,98.04,0.0,64.55,57.0,3.0,17535.0,3291.0,1936.0,3362.0,0.0,8946.0,MI
16900,2021,2,9E,Endeavor Air Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",78.0,7.0,3.26,0.87,1.69,0.0,1.19,0.0,0.0,289.0,174.0,13.0,48.0,0.0,54.0,FL
16901,2021,2,9E,Endeavor Air Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",42.0,7.0,1.0,0.94,5.02,0.0,0.05,0.0,0.0,986.0,16.0,765.0,168.0,0.0,37.0,NY
16902,2021,2,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",98.0,7.0,1.53,1.02,3.0,0.0,1.45,3.0,0.0,544.0,40.0,289.0,51.0,0.0,164.0,IN
16903,2021,2,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",92.0,6.0,1.0,1.43,3.57,0.0,0.0,6.0,0.0,1052.0,80.0,819.0,153.0,0.0,0.0,NJ
16904,2021,2,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",20.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,49.0,0.0,0.0,0.0,41.0,ND
16905,2021,2,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",98.0,5.0,2.1,0.0,0.86,0.0,2.04,0.0,0.0,293.0,123.0,0.0,97.0,0.0,73.0,NC
16906,2021,2,9E,Endeavor Air Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20.0,5.0,1.92,0.0,3.08,0.0,0.0,0.0,0.0,198.0,135.0,0.0,63.0,0.0,0.0,FL
16907,2021,2,9E,Endeavor Air Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",70.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,105.0,76.0,0.0,0.0,0.0,29.0,IN
16908,2021,2,9E,Endeavor Air Inc.,GFK,"Grand Forks, ND: Grand Forks International",28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ND
16909,2021,2,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",98.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,15.0,0.0,30.0,0.0,0.0,FL
16910,2021,2,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",98.0,10.0,4.58,0.94,4.42,0.0,0.06,0.0,0.0,1500.0,562.0,627.0,274.0,0.0,37.0,MS
16911,2021,2,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",186.0,12.0,4.22,1.37,6.28,0.0,0.14,1.0,1.0,517.0,212.0,72.0,218.0,0.0,15.0,WI
16912,2021,2,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",100.0,8.0,2.86,0.43,2.47,0.0,2.24,0.0,0.0,294.0,87.0,15.0,47.0,0.0,145.0,MI
16913,2021,2,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",56.0,6.0,3.85,1.0,0.02,1.0,0.13,3.0,0.0,255.0,115.0,88.0,1.0,48.0,3.0,NC
16914,2021,2,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",76.0,4.0,1.82,0.91,0.27,0.0,1.0,0.0,0.0,284.0,76.0,128.0,22.0,0.0,58.0,SC
16915,2021,2,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",70.0,1.0,0.21,0.0,0.26,0.0,0.54,10.0,0.0,39.0,8.0,0.0,10.0,0.0,21.0,MS
16916,2021,2,9E,Endeavor Air Inc.,HOU,"Houston, TX: William P Hobby",114.0,6.0,3.81,0.0,2.19,0.0,0.0,12.0,0.0,285.0,238.0,0.0,47.0,0.0,0.0,TX
16917,2021,2,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",154.0,10.0,5.05,0.0,1.63,0.0,3.32,4.0,0.0,547.0,233.0,0.0,121.0,0.0,193.0,AL
16918,2021,2,9E,Endeavor Air Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",106.0,6.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,755.0,64.0,578.0,61.0,0.0,52.0,KS
16919,2021,2,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",98.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,277.0,112.0,0.0,98.0,0.0,67.0,NC
16920,2021,2,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,IN
16921,2021,2,9E,Endeavor Air Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",28.0,5.0,1.41,0.0,2.59,0.0,1.0,0.0,0.0,200.0,66.0,0.0,55.0,0.0,79.0,NY
16922,2021,2,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",126.0,5.0,3.0,0.0,2.0,0.0,0.0,23.0,0.0,116.0,79.0,0.0,37.0,0.0,0.0,MS
16923,2021,2,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",174.0,7.0,2.0,0.92,2.65,0.0,1.43,19.0,0.0,1540.0,221.0,988.0,84.0,0.0,247.0,NY
16924,2021,2,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International",84.0,9.0,3.75,2.03,1.28,0.0,1.94,2.0,0.0,1239.0,319.0,721.0,66.0,0.0,133.0,MI
16925,2021,2,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",92.0,5.0,2.72,0.73,0.55,0.0,1.0,4.0,0.0,291.0,67.0,140.0,61.0,0.0,23.0,KY
16926,2021,2,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",98.0,3.0,1.53,0.35,0.47,0.0,0.65,6.0,0.0,110.0,65.0,13.0,8.0,0.0,24.0,LA
16927,2021,2,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",232.0,12.0,3.86,0.63,3.51,0.0,4.0,24.0,0.0,736.0,131.0,17.0,264.0,0.0,324.0,NY
16928,2021,2,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",126.0,7.0,2.07,0.0,4.42,0.0,0.51,11.0,1.0,280.0,77.0,0.0,183.0,0.0,20.0,AR
16929,2021,2,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",84.0,10.0,2.42,1.91,4.47,0.0,1.21,1.0,0.0,1171.0,170.0,728.0,184.0,0.0,89.0,MI
16930,2021,2,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",28.0,3.0,0.32,0.0,2.01,0.0,0.67,0.0,0.0,152.0,17.0,0.0,115.0,0.0,20.0,FL
16931,2021,2,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",126.0,15.0,6.55,2.0,4.56,0.0,1.88,8.0,0.0,906.0,284.0,344.0,153.0,0.0,125.0,PA
16932,2021,2,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",50.0,4.0,1.08,0.0,2.79,0.0,0.13,10.0,0.0,1017.0,889.0,0.0,116.0,0.0,12.0,TN
16933,2021,2,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",106.0,6.0,4.59,0.0,0.61,0.0,0.8,0.0,0.0,218.0,167.0,0.0,19.0,0.0,32.0,AL
16934,2021,2,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad City International",50.0,3.0,0.24,0.0,2.76,0.0,0.0,0.0,0.0,122.0,6.0,0.0,116.0,0.0,0.0,IL
16935,2021,2,9E,Endeavor Air Inc.,MLU,"Monroe, LA: Monroe Regional",70.0,6.0,5.33,0.0,0.0,0.0,0.67,16.0,0.0,413.0,364.0,0.0,0.0,0.0,49.0,LA
16936,2021,2,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",106.0,7.0,3.0,0.0,2.98,0.0,1.02,0.0,0.0,301.0,122.0,0.0,153.0,0.0,26.0,AL
16937,2021,2,9E,Endeavor Air Inc.,MOT,"Minot, ND: Minot International",106.0,7.0,1.24,0.99,3.78,0.0,0.99,0.0,1.0,924.0,88.0,590.0,173.0,0.0,73.0,ND
16938,2021,2,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",160.0,17.0,7.58,0.39,8.43,0.0,0.6,0.0,0.0,743.0,375.0,60.0,293.0,0.0,15.0,WI
16939,2021,2,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1287.0,124.0,33.73,4.34,52.71,1.0,32.23,13.0,0.0,9803.0,3564.0,1144.0,1788.0,35.0,3272.0,MN
16940,2021,2,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",42.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,28.0,0.0,25.0,0.0,0.0,SC
16941,2021,2,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",98.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1208.0,0.0,1205.0,0.0,0.0,3.0,NC
16942,2021,2,9E,Endeavor Air Inc.,OKC,"Oklahoma City, OK: Will Rogers World",86.0,8.0,0.82,0.76,1.32,0.0,5.1,6.0,0.0,245.0,21.0,32.0,33.0,0.0,159.0,OK
16943,2021,2,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",56.0,8.0,2.68,0.0,4.92,0.0,0.41,0.0,0.0,310.0,145.0,0.0,150.0,0.0,15.0,VA
16944,2021,2,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",78.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,136.0,70.0,0.0,66.0,0.0,0.0,PA
16945,2021,2,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",106.0,12.0,5.92,1.37,4.62,0.0,0.08,4.0,0.0,739.0,439.0,121.0,171.0,0.0,8.0,ME
16946,2021,2,9E,Endeavor Air Inc.,RAP,"Rapid City, SD: Rapid City Regional",106.0,12.0,7.51,0.0,3.49,0.0,1.0,0.0,0.0,623.0,406.0,0.0,149.0,0.0,68.0,SD
16947,2021,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",204.0,12.0,2.9,1.95,6.14,0.0,1.01,18.0,1.0,1951.0,176.0,1431.0,307.0,0.0,37.0,NC
16948,2021,2,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",70.0,6.0,0.98,2.66,2.03,0.0,0.33,3.0,3.0,1356.0,46.0,1158.0,68.0,0.0,84.0,VA
16949,2021,2,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",106.0,10.0,1.89,2.07,6.04,0.0,0.0,0.0,1.0,503.0,200.0,95.0,208.0,0.0,0.0,MN
16950,2021,2,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",140.0,9.0,3.0,0.0,4.0,0.0,2.0,3.0,0.0,328.0,163.0,0.0,120.0,0.0,45.0,GA
16951,2021,2,9E,Endeavor Air Inc.,SBN,"South Bend, IN: South Bend International",148.0,8.0,3.58,1.99,1.46,0.0,0.96,2.0,1.0,1844.0,126.0,1440.0,64.0,0.0,214.0,IN
16952,2021,2,9E,Endeavor Air Inc.,SCE,"State College, PA: University Park",28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,PA
16953,2021,2,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",70.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,280.0,35.0,134.0,111.0,0.0,0.0,MO
16954,2021,2,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",98.0,5.0,1.0,0.86,2.49,0.0,0.65,21.0,1.0,159.0,58.0,36.0,50.0,0.0,15.0,LA
16955,2021,2,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",78.0,8.0,1.26,0.0,5.11,0.0,1.64,3.0,0.0,215.0,41.0,0.0,143.0,0.0,31.0,MO
16956,2021,2,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",98.0,15.0,4.06,0.35,10.22,0.0,0.38,2.0,0.0,540.0,139.0,21.0,346.0,0.0,34.0,NY
16957,2021,2,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",70.0,5.0,2.71,0.0,2.29,0.0,0.0,0.0,0.0,120.0,80.0,0.0,40.0,0.0,0.0,FL
16958,2021,2,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",14.0,1.0,0.0,0.0,0.71,0.0,0.29,0.0,0.0,24.0,0.0,0.0,17.0,0.0,7.0,FL
16959,2021,2,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN
16960,2021,2,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",78.0,5.0,2.02,0.0,0.94,0.0,2.04,0.0,0.0,285.0,103.0,0.0,119.0,0.0,63.0,OK
16961,2021,2,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",56.0,4.0,0.0,0.01,2.74,0.0,1.25,2.0,0.0,280.0,0.0,1.0,170.0,0.0,109.0,MI
16962,2021,2,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",240.0,14.0,4.51,0.98,4.41,0.0,4.11,0.0,0.0,1401.0,209.0,892.0,150.0,0.0,150.0,TN
16963,2021,2,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",78.0,8.0,1.82,4.13,2.05,0.0,0.0,0.0,1.0,2210.0,178.0,1928.0,104.0,0.0,0.0,GA
16964,2021,2,9E,Endeavor Air Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",132.0,9.0,5.13,0.0,3.05,0.0,0.82,0.0,0.0,470.0,230.0,0.0,172.0,0.0,68.0,FL
16965,2021,2,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",92.0,5.0,1.93,0.0,2.0,0.0,1.07,1.0,0.0,222.0,139.0,0.0,55.0,0.0,28.0,AR
16966,2021,2,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",320.0,43.0,25.16,2.88,9.01,0.0,5.94,23.0,0.0,2447.0,1375.0,356.0,394.0,0.0,322.0,GA
16967,2021,2,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",361.0,32.0,19.05,0.6,8.03,0.0,4.33,52.0,1.0,2428.0,1937.0,9.0,209.0,0.0,273.0,TX
16968,2021,2,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",96.0,8.0,4.8,0.32,0.74,0.0,2.14,6.0,0.0,287.0,153.0,13.0,30.0,0.0,91.0,CT
16969,2021,2,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",240.0,16.0,7.05,4.29,2.52,0.0,2.14,34.0,0.0,1006.0,531.0,186.0,112.0,0.0,177.0,TN
16970,2021,2,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",558.0,45.0,12.67,10.89,14.07,1.0,6.37,40.0,0.0,5593.0,1407.0,2691.0,458.0,15.0,1022.0,MA
16971,2021,2,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY
16972,2021,2,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",28.0,4.0,2.02,0.14,0.88,0.0,0.95,4.0,0.0,117.0,76.0,3.0,19.0,0.0,19.0,CA
16973,2021,2,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",208.0,24.0,10.78,2.04,2.02,2.0,7.16,16.0,0.0,2065.0,979.0,424.0,135.0,39.0,488.0,MD
16974,2021,2,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",83.0,30.0,7.7,3.54,17.02,1.0,0.74,6.0,0.0,1194.0,463.0,146.0,538.0,22.0,25.0,MT
16975,2021,2,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",28.0,4.0,1.93,0.0,0.21,0.0,1.86,0.0,0.0,211.0,135.0,0.0,11.0,0.0,65.0,SC
16976,2021,2,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",112.0,9.0,6.75,0.62,1.23,0.0,0.4,8.0,0.0,758.0,405.0,128.0,88.0,0.0,137.0,OH
16977,2021,2,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",4619.0,529.0,177.84,40.62,203.99,6.24,100.31,122.0,8.0,42835.0,23442.0,5601.0,6697.0,218.0,6877.0,NC
16978,2021,2,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",116.0,6.0,4.66,0.0,0.76,0.0,0.58,9.0,0.0,397.0,343.0,0.0,29.0,0.0,25.0,OH
16979,2021,2,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",84.0,10.0,4.89,2.0,1.36,0.0,1.76,10.0,0.0,777.0,300.0,35.0,81.0,0.0,361.0,CO
16980,2021,2,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",24.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,OH
16981,2021,2,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",704.0,56.0,24.27,6.39,17.58,0.19,7.58,56.0,1.0,4600.0,3071.0,542.0,603.0,4.0,380.0,DC
16982,2021,2,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",494.0,81.0,30.49,10.15,29.12,0.0,11.24,25.0,0.0,5117.0,2629.0,624.0,1214.0,0.0,650.0,CO
16983,2021,2,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6890.0,1036.0,195.9,60.82,591.92,3.39,183.97,859.0,30.0,77341.0,22253.0,5924.0,25404.0,158.0,23602.0,TX
16984,2021,2,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,IA
16985,2021,2,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",165.0,17.0,5.45,3.96,4.11,0.0,3.48,14.0,1.0,2159.0,994.0,831.0,196.0,0.0,138.0,MI
16986,2021,2,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",196.0,47.0,12.27,9.22,21.08,0.0,4.44,17.0,1.0,4150.0,745.0,1912.0,969.0,0.0,524.0,CO
16987,2021,2,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",36.0,4.0,1.1,0.52,2.0,0.0,0.38,3.0,0.0,254.0,32.0,51.0,131.0,0.0,40.0,TX
16988,2021,2,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",252.0,29.0,7.02,7.47,9.48,0.0,5.03,16.0,0.0,6789.0,346.0,4526.0,323.0,0.0,1594.0,NJ
16989,2021,2,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",105.0,29.0,10.32,2.38,14.08,0.0,2.22,9.0,0.0,1798.0,495.0,267.0,664.0,0.0,372.0,FL
16990,2021,2,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",55.0,6.0,3.07,1.81,1.12,0.0,0.0,5.0,0.0,267.0,141.0,88.0,38.0,0.0,0.0,CA
16991,2021,2,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",416.0,80.0,29.96,8.28,30.96,0.23,10.57,11.0,0.0,5072.0,1496.0,1615.0,1147.0,5.0,809.0,FL
